Date,Source,Site ID,Daily_Mean_PM25_Concentration,UNITS,DAILY_AQI,Site_Name,PERCENT_COMPLETE,AQS_PARAMETER_DESC,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
13-Aug-1999,AQS,360610056,27.6,ug/m3 LC,84,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
14-Aug-1999,AQS,360610010,17.1,ug/m3 LC,62,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Aug-1999,AQS,360610010,10.7,ug/m3 LC,45,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
16-Aug-1999,AQS,360610056,13.6,ug/m3 LC,54,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
17-Aug-1999,AQS,360610010,32.6,ug/m3 LC,94,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
18-Aug-1999,AQS,360610010,25.7,ug/m3 LC,80,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
19-Aug-1999,AQS,360610062,9.3,ug/m3 LC,39,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
21-Aug-1999,AQS,360610010,5.3,ug/m3 LC,22,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
22-Aug-1999,AQS,360610056,7.2,ug/m3 LC,30,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
23-Aug-1999,AQS,360610010,12.8,ug/m3 LC,52,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
25-Aug-1999,AQS,360610056,15.2,ug/m3 LC,58,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
26-Aug-1999,AQS,360610010,12.7,ug/m3 LC,52,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
27-Aug-1999,AQS,360610010,18.9,ug/m3 LC,65,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
28-Aug-1999,AQS,360610010,35.5,ug/m3 LC,101,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
29-Aug-1999,AQS,360610010,26.8,ug/m3 LC,82,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
30-Aug-1999,AQS,360610010,4.6,ug/m3 LC,19,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
31-Aug-1999,AQS,360610056,8.3,ug/m3 LC,35,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
1-Sep-1999,AQS,360610010,5.8,ug/m3 LC,24,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
2-Sep-1999,AQS,360610010,9.7,ug/m3 LC,40,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
3-Sep-1999,AQS,360610056,15.5,ug/m3 LC,58,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
4-Sep-1999,AQS,360610010,11.9,ug/m3 LC,50,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
6-Sep-1999,AQS,360610062,9.2,ug/m3 LC,38,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
9-Sep-1999,AQS,360610062,39.4,ug/m3 LC,111,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
11-Sep-1999,AQS,360610010,16.7,ug/m3 LC,61,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
12-Sep-1999,AQS,360610010,13.5,ug/m3 LC,54,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
13-Sep-1999,AQS,360610010,13.6,ug/m3 LC,54,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
14-Sep-1999,AQS,360610010,16.9,ug/m3 LC,61,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Sep-1999,AQS,360610056,22.8,ug/m3 LC,74,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
16-Sep-1999,AQS,360610010,5.8,ug/m3 LC,24,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
17-Sep-1999,AQS,360610010,4.4,ug/m3 LC,18,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
18-Sep-1999,AQS,360610056,8.5,ug/m3 LC,35,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
19-Sep-1999,AQS,360610010,11.5,ug/m3 LC,48,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
20-Sep-1999,AQS,360610010,14.7,ug/m3 LC,56,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
21-Sep-1999,AQS,360610062,15.3,ug/m3 LC,58,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
23-Sep-1999,AQS,360610010,13.2,ug/m3 LC,53,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
24-Sep-1999,AQS,360610062,22,ug/m3 LC,72,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
25-Sep-1999,AQS,360610010,23.2,ug/m3 LC,74,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
26-Sep-1999,AQS,360610010,7.5,ug/m3 LC,31,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
27-Sep-1999,AQS,360610056,22.2,ug/m3 LC,72,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
28-Sep-1999,AQS,360610010,21.7,ug/m3 LC,71,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
29-Sep-1999,AQS,360610010,21.1,ug/m3 LC,70,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
30-Sep-1999,AQS,360610056,10.2,ug/m3 LC,43,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
1-Oct-1999,AQS,360610010,12.9,ug/m3 LC,53,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
2-Oct-1999,AQS,360610010,16.7,ug/m3 LC,61,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
3-Oct-1999,AQS,360610010,22.4,ug/m3 LC,73,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
4-Oct-1999,AQS,360610010,14.3,ug/m3 LC,56,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
5-Oct-1999,AQS,360610010,6.3,ug/m3 LC,26,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
6-Oct-1999,AQS,360610056,12.6,ug/m3 LC,52,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
7-Oct-1999,AQS,360610010,6.8,ug/m3 LC,28,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
8-Oct-1999,AQS,360610010,9.4,ug/m3 LC,39,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
9-Oct-1999,AQS,360610056,19.7,ug/m3 LC,67,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
10-Oct-1999,AQS,360610010,30,ug/m3 LC,89,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
11-Oct-1999,AQS,360610010,11.6,ug/m3 LC,48,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
12-Oct-1999,AQS,360610010,9,ug/m3 LC,38,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
13-Oct-1999,AQS,360610010,9.2,ug/m3 LC,38,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
14-Oct-1999,AQS,360610010,6,ug/m3 LC,25,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Oct-1999,AQS,360610010,10,ug/m3 LC,42,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
16-Oct-1999,AQS,360610010,11.3,ug/m3 LC,47,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
17-Oct-1999,AQS,360610010,14.3,ug/m3 LC,56,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
18-Oct-1999,AQS,360610056,7.9,ug/m3 LC,33,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
19-Oct-1999,AQS,360610010,8.8,ug/m3 LC,37,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
20-Oct-1999,AQS,360610010,18.5,ug/m3 LC,64,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
21-Oct-1999,AQS,360610056,17.5,ug/m3 LC,62,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
22-Oct-1999,AQS,360610010,24.4,ug/m3 LC,77,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
24-Oct-1999,AQS,360610056,8,ug/m3 LC,33,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
27-Oct-1999,AQS,360610062,14.6,ug/m3 LC,56,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
30-Oct-1999,AQS,360610056,46.6,ug/m3 LC,128,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
31-Oct-1999,AQS,360610010,31.1,ug/m3 LC,91,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
1-Nov-1999,AQS,360610010,20.2,ug/m3 LC,68,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
2-Nov-1999,AQS,360610062,19.3,ug/m3 LC,66,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
5-Nov-1999,AQS,360610056,19.5,ug/m3 LC,67,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
8-Nov-1999,AQS,360610056,9.9,ug/m3 LC,41,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
9-Nov-1999,AQS,360610010,22.6,ug/m3 LC,73,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
10-Nov-1999,AQS,360610010,34.1,ug/m3 LC,97,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
11-Nov-1999,AQS,360610062,11.6,ug/m3 LC,48,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
12-Nov-1999,AQS,360610010,8.6,ug/m3 LC,36,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
13-Nov-1999,AQS,360610010,15.6,ug/m3 LC,58,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
14-Nov-1999,AQS,360610010,30.8,ug/m3 LC,90,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Nov-1999,AQS,360610010,6.2,ug/m3 LC,26,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
23-Nov-1999,AQS,360610062,39.6,ug/m3 LC,111,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
24-Nov-1999,AQS,360610010,16.9,ug/m3 LC,61,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
25-Nov-1999,AQS,360610010,16.7,ug/m3 LC,61,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
26-Nov-1999,AQS,360610062,11.2,ug/m3 LC,47,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
27-Nov-1999,AQS,360610010,10,ug/m3 LC,42,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
28-Nov-1999,AQS,360610010,8.6,ug/m3 LC,36,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
29-Nov-1999,AQS,360610056,11.8,ug/m3 LC,49,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
30-Nov-1999,AQS,360610010,7.8,ug/m3 LC,33,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
1-Dec-1999,AQS,360610010,7.8,ug/m3 LC,33,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
2-Dec-1999,AQS,360610056,15.6,ug/m3 LC,58,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
3-Dec-1999,AQS,360610010,30.3,ug/m3 LC,89,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
4-Dec-1999,AQS,360610010,26.7,ug/m3 LC,82,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
5-Dec-1999,AQS,360610010,32.3,ug/m3 LC,93,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
6-Dec-1999,AQS,360610010,21.5,ug/m3 LC,71,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
7-Dec-1999,AQS,360610010,8.6,ug/m3 LC,36,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
8-Dec-1999,AQS,360610010,22.2,ug/m3 LC,72,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
9-Dec-1999,AQS,360610010,38.4,ug/m3 LC,108,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
11-Dec-1999,AQS,360610056,7.3,ug/m3 LC,30,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
14-Dec-1999,AQS,360610062,13.5,ug/m3 LC,54,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
23-Dec-1999,AQS,360610056,23.6,ug/m3 LC,75,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
24-Dec-1999,AQS,360610010,12.2,ug/m3 LC,51,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
25-Dec-1999,AQS,360610010,10.3,ug/m3 LC,43,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
26-Dec-1999,AQS,360610056,20.2,ug/m3 LC,68,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
27-Dec-1999,AQS,360610010,11.2,ug/m3 LC,47,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
28-Dec-1999,AQS,360610010,16.3,ug/m3 LC,60,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
29-Dec-1999,AQS,360610010,22.7,ug/m3 LC,73,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
31-Dec-1999,AQS,360610010,32.1,ug/m3 LC,93,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
1-Jan-2000,AQS,360610056,41.7,ug/m3 LC,116,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
2-Jan-2000,AQS,360610010,41.3,ug/m3 LC,115,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
3-Jan-2000,AQS,360610010,30.8,ug/m3 LC,90,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
4-Jan-2000,AQS,360610056,18.2,ug/m3 LC,64,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
5-Jan-2000,AQS,360610010,7.8,ug/m3 LC,33,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
7-Jan-2000,AQS,360610056,24,ug/m3 LC,76,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
8-Jan-2000,AQS,360610010,18.2,ug/m3 LC,64,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
9-Jan-2000,AQS,360610010,27,ug/m3 LC,82,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
10-Jan-2000,AQS,360610056,22.6,ug/m3 LC,73,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
11-Jan-2000,AQS,360610010,9.7,ug/m3 LC,40,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
12-Jan-2000,AQS,360610010,11.4,ug/m3 LC,48,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
13-Jan-2000,AQS,360610062,13.6,ug/m3 LC,54,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
14-Jan-2000,AQS,360610010,10.4,ug/m3 LC,43,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
16-Jan-2000,AQS,360610056,14.4,ug/m3 LC,56,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
19-Jan-2000,AQS,360610056,16.7,ug/m3 LC,61,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
22-Jan-2000,AQS,360610062,14.4,ug/m3 LC,56,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
24-Jan-2000,AQS,360610010,41.2,ug/m3 LC,115,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
25-Jan-2000,AQS,360610062,22.3,ug/m3 LC,72,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
28-Jan-2000,AQS,360610056,14.5,ug/m3 LC,56,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
31-Jan-2000,AQS,360610056,28.8,ug/m3 LC,86,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
9-Feb-2000,AQS,360610056,30.7,ug/m3 LC,90,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
10-Feb-2000,AQS,360610010,48.2,ug/m3 LC,132,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
11-Feb-2000,AQS,360610010,43.8,ug/m3 LC,121,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
12-Feb-2000,AQS,360610062,15,ug/m3 LC,57,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
13-Feb-2000,AQS,360610010,14.1,ug/m3 LC,55,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
14-Feb-2000,AQS,360610010,17.5,ug/m3 LC,62,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Feb-2000,AQS,360610056,15.7,ug/m3 LC,59,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
16-Feb-2000,AQS,360610010,25.1,ug/m3 LC,78,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
17-Feb-2000,AQS,360610010,10.7,ug/m3 LC,45,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
18-Feb-2000,AQS,360610062,16.6,ug/m3 LC,60,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
19-Feb-2000,AQS,360610010,17.8,ug/m3 LC,63,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
20-Feb-2000,AQS,360610010,19.2,ug/m3 LC,66,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
21-Feb-2000,AQS,360610056,22.5,ug/m3 LC,73,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
22-Feb-2000,AQS,360610010,38.5,ug/m3 LC,108,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
23-Feb-2000,AQS,360610010,31.5,ug/m3 LC,92,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
24-Feb-2000,AQS,360610056,43.2,ug/m3 LC,120,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
25-Feb-2000,AQS,360610010,27.3,ug/m3 LC,83,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
26-Feb-2000,AQS,360610010,12.8,ug/m3 LC,52,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
27-Feb-2000,AQS,360610056,21.3,ug/m3 LC,70,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
28-Feb-2000,AQS,360610010,8.4,ug/m3 LC,35,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
29-Feb-2000,AQS,360610010,7,ug/m3 LC,29,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
1-Mar-2000,AQS,360610062,15.1,ug/m3 LC,57,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
2-Mar-2000,AQS,360610010,9.5,ug/m3 LC,40,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
3-Mar-2000,AQS,360610010,6.9,ug/m3 LC,29,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
4-Mar-2000,AQS,360610056,7.7,ug/m3 LC,32,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
5-Mar-2000,AQS,360610010,10,ug/m3 LC,42,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
6-Mar-2000,AQS,360610010,7.1,ug/m3 LC,30,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
7-Mar-2000,AQS,360610062,25,ug/m3 LC,78,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
8-Mar-2000,AQS,360610010,39.6,ug/m3 LC,111,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
9-Mar-2000,AQS,360610010,41.2,ug/m3 LC,115,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
10-Mar-2000,AQS,360610056,9.3,ug/m3 LC,39,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
11-Mar-2000,AQS,360610010,9.1,ug/m3 LC,38,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
12-Mar-2000,AQS,360610010,9.8,ug/m3 LC,41,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
13-Mar-2000,AQS,360610056,11.6,ug/m3 LC,48,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
14-Mar-2000,AQS,360610010,18.1,ug/m3 LC,64,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
15-Mar-2000,AQS,360610010,20.8,ug/m3 LC,69,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
16-Mar-2000,AQS,360610056,23.5,ug/m3 LC,75,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
17-Mar-2000,AQS,360610010,9.3,ug/m3 LC,39,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
18-Mar-2000,AQS,360610010,7.9,ug/m3 LC,33,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
19-Mar-2000,AQS,360610056,13,ug/m3 LC,53,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
20-Mar-2000,AQS,360610010,12.3,ug/m3 LC,51,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
21-Mar-2000,AQS,360610010,14.7,ug/m3 LC,56,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
22-Mar-2000,AQS,360610056,13.9,ug/m3 LC,55,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
23-Mar-2000,AQS,360610010,30.8,ug/m3 LC,90,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
24-Mar-2000,AQS,360610010,16.5,ug/m3 LC,60,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
25-Mar-2000,AQS,360610056,24.8,ug/m3 LC,78,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
26-Mar-2000,AQS,360610010,12,ug/m3 LC,50,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
27-Mar-2000,AQS,360610010,10.9,ug/m3 LC,45,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
28-Mar-2000,AQS,360610056,13.8,ug/m3 LC,55,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
29-Mar-2000,AQS,360610010,14.7,ug/m3 LC,56,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
30-Mar-2000,AQS,360610010,15.6,ug/m3 LC,58,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
31-Mar-2000,AQS,360610062,10.6,ug/m3 LC,44,CANAL STREET,100,PM2.5 - Local Conditions,New York,New York,40.72062227,-74.00367397
1-Apr-2000,AQS,360610010,12.7,ug/m3 LC,52,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
2-Apr-2000,AQS,360610010,15.9,ug/m3 LC,59,,100,PM2.5 - Local Conditions,New York,New York,40.73954592,-73.98569447
3-Apr-2000,AQS,360610056,31.5,ug/m3 LC,92,PS 59,100,PM2.5 - Local Conditions,New York,New York,40.75912,-73.96661
